year,season,date,site,web,plot,quad,treatment,species,obs,cover,height,count,comment
2008,2,5/19/2008,B,2,W,1,C,ARPU9,2,0.5,7,1,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,1,2.5,6,3,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,2,0.75,4,5,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,3,1.5,5,2,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,4,3,6,2,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,5,1,5,4,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,6,0.5,4,8,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,7,0.25,2,7,NA
2008,2,5/19/2008,B,2,W,1,C,BOGR2,8,0.1,2,3,NA
2008,2,5/19/2008,B,2,W,1,C,MIAL4,1,0.25,5,1,NA
2008,2,5/19/2008,B,2,W,1,C,PLJA,1,1,5,1,NA
2008,2,5/19/2008,B,2,W,1,C,PLJA,2,0.75,3,1,NA
2008,2,5/19/2008,B,2,W,1,C,SPCR,1,2.5,4,1,NA
2008,2,5/19/2008,B,2,W,3,C,BOGR2,1,1,2,0,0=-999
2008,2,5/19/2008,B,2,W,3,C,BOGR2,2,0.25,3,6,NA
2008,2,5/19/2008,B,2,W,3,C,BOGR2,3,0.5,3,10,NA
2008,2,5/19/2008,B,2,W,3,C,BOGR2,4,0.75,3,5,NA
2008,2,5/19/2008,B,2,W,3,C,BOGR2,5,1.5,3,1,NA
2008,2,5/19/2008,B,2,W,3,C,BOGR2,6,1,3,3,NA
2008,2,5/19/2008,B,2,W,3,C,BOGR2,7,0.1,2,1,NA
2008,2,5/19/2008,B,2,W,3,C,BOGR2,8,5,4,1,NA
2008,2,5/19/2008,B,2,W,3,C,SPCR,1,0.25,3,1,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,1,2,3,1,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,2,0.25,2,6,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,3,1,3,5,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,4,2.5,3,2,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,5,1.5,4,2,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,6,0.5,3,4,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,7,0.75,3,4,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,8,3.5,6,2,NA
2008,2,5/19/2008,B,3,E,1,C,BOGR2,9,6,3,1,NA
2008,2,5/19/2008,B,3,E,1,C,MUAR2,1,0.1,1,1,NA
2008,2,5/19/2008,B,3,E,3,C,BOGR2,1,0.25,0,6,W
2008,2,5/19/2008,B,3,E,3,C,BOGR2,2,0.1,3,12,NA
2008,2,5/19/2008,B,3,E,3,C,BOGR2,3,0.5,3,4,NA
2008,2,5/19/2008,B,3,E,3,C,BOGR2,4,0.75,3,5,NA
2008,2,5/19/2008,B,3,E,3,C,BOGR2,5,1,3,2,NA
2008,2,5/19/2008,B,3,E,3,C,BOGR2,6,2.5,3,1,NA
2008,2,5/19/2008,B,3,E,3,C,BREUC2,1,0.1,10,1,NA
2008,2,5/19/2008,B,3,E,3,C,LIIN2,1,0.25,5,1,NA
2008,2,5/19/2008,B,3,E,3,C,LIIN2,2,0.5,5,1,NA
2008,2,5/19/2008,B,3,E,3,C,SPCR,1,1,0,4,W
2008,2,5/19/2008,B,3,E,3,C,SPCR,2,2,0,3,W
2008,2,5/19/2008,B,3,E,3,C,SPCR,3,3,0,1,W
2008,2,5/19/2008,B,3,E,3,C,STPA4,1,0.5,18,1,NA
2008,2,5/19/2008,B,3,N,1,C,BOER4,1,0.5,0,1,W
2008,2,5/19/2008,B,3,N,1,C,BOER4,2,0.25,0,4,W
2008,2,5/19/2008,B,3,N,1,C,BOER4,3,1.5,0,1,W
2008,2,5/19/2008,B,3,N,1,C,BOER4,4,0.75,0,3,W
2008,2,5/19/2008,B,3,N,1,C,BOER4,5,1,0,3,W
2008,2,5/19/2008,B,3,N,1,C,BOER4,6,3,0,1,W
2008,2,5/19/2008,B,3,N,1,C,BOER4,7,0.1,0,1,W
2008,2,5/19/2008,B,3,N,1,C,BOER4,8,0.05,0,3,W
2008,2,5/19/2008,B,3,N,1,C,BOGR2,1,0.25,5,1,NA
2008,2,5/19/2008,B,3,N,1,C,BOGR2,2,2,4,1,NA
2008,2,5/19/2008,B,3,N,1,C,BOGR2,3,1.5,3,3,NA
2008,2,5/19/2008,B,3,N,1,C,BOGR2,4,0.5,2,1,NA
2008,2,5/19/2008,B,3,N,1,C,BOGR2,5,0.1,1,1,NA
2008,2,5/19/2008,B,3,N,1,C,BOGR2,6,3,3,1,NA
2008,2,5/19/2008,B,3,N,1,C,BOGR2,7,1,5,2,NA
2008,2,5/19/2008,B,3,N,3,C,BOER4,1,2,0,1,W
2008,2,5/19/2008,B,3,N,3,C,BOER4,2,0.1,0,2,W
2008,2,5/19/2008,B,3,N,3,C,BOER4,3,0.05,0,1,W
2008,2,5/19/2008,B,3,N,3,C,BOER4,4,0.25,0,1,W
2008,2,5/19/2008,B,3,N,3,C,BOGR2,1,0.25,1,6,NA
2008,2,5/19/2008,B,3,N,3,C,BOGR2,2,1,2,5,NA
2008,2,5/19/2008,B,3,N,3,C,BOGR2,3,0.05,1,1,NA
2008,2,5/19/2008,B,3,N,3,C,BOGR2,4,0.5,1,5,NA
2008,2,5/19/2008,B,3,N,3,C,BOGR2,5,1.5,2,5,NA
2008,2,5/19/2008,B,3,N,3,C,BOGR2,6,2,2,1,NA
2008,2,5/19/2008,B,3,N,3,C,BOGR2,7,0.1,1,1,NA
2008,2,5/19/2008,B,3,N,3,C,MUAR2,1,0.25,4,1,NA
2008,2,5/19/2008,B,3,S,1,C,BOER4,1,2,0,1,W
2008,2,5/19/2008,B,3,S,1,C,BOGR2,1,0.1,1,26,NA
2008,2,5/19/2008,B,3,S,1,C,BOGR2,2,0.25,3,27,NA
2008,2,5/19/2008,B,3,S,1,C,BOGR2,3,1,4,8,NA
2008,2,5/19/2008,B,3,S,1,C,BOGR2,4,0.5,1,11,NA
2008,2,5/19/2008,B,3,S,1,C,BOGR2,5,1.5,1,4,NA
2008,2,5/19/2008,B,3,S,1,C,BOGR2,6,0.75,1,5,NA
2008,2,5/19/2008,B,3,S,1,C,GACO5,1,0.1,5,1,NA
2008,2,5/19/2008,B,3,S,1,C,MUAR2,1,0.25,2,2,NA
2008,2,5/19/2008,B,3,S,1,C,MUAR2,2,0.05,0,1,W
2008,2,5/19/2008,B,3,S,1,C,MUAR2,3,0.5,0,1,W
2008,2,5/19/2008,B,3,S,1,C,MUAR2,4,0.1,1,4,NA
2008,2,5/19/2008,B,3,S,3,C,BOER4,1,1.5,0,5,W
2008,2,5/19/2008,B,3,S,3,C,BOER4,2,2,0,5,W
2008,2,5/19/2008,B,3,S,3,C,BOER4,3,0.25,0,4,W
2008,2,5/19/2008,B,3,S,3,C,BOER4,4,0.5,0,3,W
2008,2,5/19/2008,B,3,S,3,C,BOER4,5,0.75,0,6,W
2008,2,5/19/2008,B,3,S,3,C,BOER4,6,0.1,0,3,W
2008,2,5/19/2008,B,3,S,3,C,BOER4,7,3,0,1,W
2008,2,5/19/2008,B,3,S,3,C,BOER4,8,1,0,3,W
2008,2,5/19/2008,B,3,S,3,C,MUAR2,1,0.1,0,8,W
2008,2,5/19/2008,B,3,S,3,C,MUAR2,2,0.05,0,1,W
2008,2,5/19/2008,B,3,S,3,C,MUAR2,3,0.25,0,5,W
2008,2,5/19/2008,B,3,S,3,C,MUAR2,4,0.5,0,2,W
2008,2,5/19/2008,B,3,S,3,C,MUAR2,5,1,0,1,W
2008,2,5/19/2008,B,3,W,1,C,BOER4,1,0.25,0,1,W
2008,2,5/19/2008,B,3,W,1,C,BOER4,2,1,0,1,W
2008,2,5/19/2008,B,3,W,1,C,BOER4,3,1.5,0,2,W
2008,2,5/19/2008,B,3,W,1,C,BOGR2,1,0.05,0,1,W
2008,2,5/19/2008,B,3,W,1,C,BOGR2,2,0.5,1,9,NA
2008,2,5/19/2008,B,3,W,1,C,BOGR2,3,0.1,1,10,NA
2008,2,5/19/2008,B,3,W,1,C,BOGR2,4,0.25,1,4,NA
2008,2,5/19/2008,B,3,W,1,C,BOGR2,5,1.5,2,3,NA
2008,2,5/19/2008,B,3,W,1,C,BOGR2,6,0.75,0,2,W
2008,2,5/19/2008,B,3,W,1,C,BOGR2,7,2.5,0,1,W
2008,2,5/19/2008,B,3,W,3,C,BOER4,1,4,0,2,W
2008,2,5/19/2008,B,3,W,3,C,BOGR2,1,0.75,0,5,W
2008,2,5/19/2008,B,3,W,3,C,BOGR2,2,1.5,4,5,NA
2008,2,5/19/2008,B,3,W,3,C,BOGR2,3,0.25,0,3,W
2008,2,5/19/2008,B,3,W,3,C,BOGR2,4,1,3,1,NA
2008,2,5/19/2008,B,3,W,3,C,BOGR2,5,4,0,3,W
2008,2,5/19/2008,B,3,W,3,C,BOGR2,6,2.5,3,3,NA
2008,2,5/19/2008,B,3,W,3,C,BOGR2,7,3,0,1,W
2008,2,5/19/2008,B,3,W,3,C,MUAR2,1,1.5,2,1,NA
2008,2,5/19/2008,B,3,W,3,C,MUAR2,2,0.75,3,2,NA
2008,2,5/19/2008,B,4,E,1,C,ARPU9,1,2,10,1,NA
2008,2,5/19/2008,B,4,E,1,C,BOER4,1,2,5,1,NA
2008,2,5/19/2008,B,4,E,1,C,BOER4,2,0.25,2,1,NA
2008,2,5/19/2008,B,4,E,1,C,CHAL11,1,0.25,1,1,NA
2008,2,5/19/2008,B,4,E,1,C,CHAL11,2,0.05,1,2,NA
2008,2,5/19/2008,B,4,E,1,C,GACO5,1,0.1,3,1,NA
2008,2,5/19/2008,B,4,E,1,C,MAPIP,1,0.25,2,1,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,1,2,8,4,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,2,4,12,1,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,3,1,6,9,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,4,2.5,11,2,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,5,4.5,12,1,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,6,3.5,9,2,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,7,0.25,5,4,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,8,0.5,7,2,NA
2008,2,5/19/2008,B,4,E,1,C,PLJA,9,0.75,6,2,NA
2008,2,5/19/2008,B,4,E,3,C,ARPU9,1,1.5,9,1,NA
2008,2,5/19/2008,B,4,E,3,C,BOGR2,1,0.5,2,8,NA
2008,2,5/19/2008,B,4,E,3,C,BOGR2,2,1,3,4,NA
2008,2,5/19/2008,B,4,E,3,C,BOGR2,3,1.5,3,7,NA
2008,2,5/19/2008,B,4,E,3,C,BOGR2,4,4,4,1,NA
2008,2,5/19/2008,B,4,E,3,C,BOGR2,5,0.25,2,1,NA
2008,2,5/19/2008,B,4,E,3,C,BOGR2,6,0.1,1,1,NA
2008,2,5/19/2008,B,4,E,3,C,CHAL11,1,0.1,1,2,NA
2008,2,5/19/2008,B,4,E,3,C,CHAL11,2,0.05,1,1,NA
2008,2,5/19/2008,B,4,E,3,C,GACO5,1,0.05,3,1,NA
2008,2,5/19/2008,B,4,N,1,C,BOGR2,1,0.5,3,9,NA
2008,2,5/19/2008,B,4,N,1,C,BOGR2,2,0.75,3,4,NA
2008,2,5/19/2008,B,4,N,1,C,BOGR2,3,0.25,2,14,NA
2008,2,5/19/2008,B,4,N,1,C,BOGR2,4,1,3,4,NA
2008,2,5/19/2008,B,4,N,1,C,BOGR2,5,0.1,1,8,NA
2008,2,5/19/2008,B,4,N,1,C,MUAR2,1,0.5,4,2,NA
2008,2,5/19/2008,B,4,N,1,C,MUAR2,2,0.75,4,2,NA
2008,2,5/19/2008,B,4,N,1,C,MUAR2,3,0.25,2,1,NA
2008,2,5/19/2008,B,4,N,1,C,SPCR,1,0.75,3,3,NA
2008,2,5/19/2008,B,4,N,1,C,SPCR,2,0.5,3,5,NA
2008,2,5/19/2008,B,4,N,1,C,SPCR,3,0.25,2,2,NA
2008,2,5/19/2008,B,4,N,3,C,BOER4,1,1,0,1,W
2008,2,5/19/2008,B,4,N,3,C,BOER4,2,0.1,0,1,W
2008,2,5/19/2008,B,4,N,3,C,BOGR2,1,0.05,1,2,NA
2008,2,5/19/2008,B,4,N,3,C,BOGR2,2,0.1,2,9,NA
2008,2,5/19/2008,B,4,N,3,C,BOGR2,3,0.25,2,21,NA
2008,2,5/19/2008,B,4,N,3,C,BOGR2,4,0.5,3,8,NA
2008,2,5/19/2008,B,4,N,3,C,BOGR2,5,0.75,3,5,NA
2008,2,5/19/2008,B,4,N,3,C,BOGR2,6,1,4,6,NA
2008,2,5/19/2008,B,4,N,3,C,BOGR2,7,1.5,4,2,NA
2008,2,5/19/2008,B,4,N,3,C,BOGR2,8,2,4,1,NA
2008,2,5/19/2008,B,4,N,3,C,SPCR,1,1.5,4,1,NA
2008,2,5/19/2008,B,4,N,3,C,SPHA,1,0.05,1,1,NA
2008,2,5/19/2008,B,4,S,1,C,ARDI5,1,0.1,2,1,NA
2008,2,5/19/2008,B,4,S,1,C,BOGR2,1,2,3,3,NA
2008,2,5/19/2008,B,4,S,1,C,BOGR2,2,0.5,2,8,NA
2008,2,5/19/2008,B,4,S,1,C,BOGR2,3,0.25,1,22,NA
2008,2,5/19/2008,B,4,S,1,C,BOGR2,4,0.1,1,9,NA
2008,2,5/19/2008,B,4,S,1,C,BOGR2,5,0.05,1,3,NA
2008,2,5/19/2008,B,4,S,1,C,BOGR2,6,0.75,1,6,NA
2008,2,5/19/2008,B,4,S,3,C,ARPU9,1,0.75,4,1,NA
2008,2,5/19/2008,B,4,S,3,C,BOGR2,1,0.5,2,11,NA
2008,2,5/19/2008,B,4,S,3,C,BOGR2,2,0.25,2,14,NA
2008,2,5/19/2008,B,4,S,3,C,BOGR2,3,0.1,1,3,NA
2008,2,5/19/2008,B,4,S,3,C,BOGR2,4,1,3,5,NA
2008,2,5/19/2008,B,4,S,3,C,BOGR2,5,3,3,1,NA
2008,2,5/19/2008,B,4,S,3,C,BOGR2,6,1.5,3,1,NA
2008,2,5/19/2008,B,4,S,3,C,ERWR,1,3,12,1,NA
2008,2,5/19/2008,B,4,W,1,C,BOGR2,1,0.25,1,20,NA
2008,2,5/19/2008,B,4,W,1,C,BOGR2,2,0.5,2,12,NA
2008,2,5/19/2008,B,4,W,1,C,BOGR2,3,0.75,2,5,NA
2008,2,5/19/2008,B,4,W,1,C,BOGR2,4,1,2,4,NA
2008,2,5/19/2008,B,4,W,1,C,BOGR2,5,1.5,3,3,NA
2008,2,5/19/2008,B,4,W,1,C,BOGR2,6,0.1,1,4,NA
2008,2,5/19/2008,B,4,W,1,C,CINE,1,0.25,4,1,NA
2008,2,5/19/2008,B,4,W,1,C,MUAR2,1,0.25,2,1,NA
2008,2,5/19/2008,B,4,W,1,C,MUAR2,2,0.1,1,1,NA
2008,2,5/19/2008,B,4,W,3,C,BOGR2,1,2.5,3,1,NA
2008,2,5/19/2008,B,4,W,3,C,BOGR2,2,0.75,3,4,NA
2008,2,5/19/2008,B,4,W,3,C,BOGR2,3,1.5,2,5,NA
2008,2,5/19/2008,B,4,W,3,C,BOGR2,4,1,2,12,NA
2008,2,5/19/2008,B,4,W,3,C,BOGR2,5,0.5,2,6,NA
2008,2,5/19/2008,B,4,W,3,C,BOGR2,6,0.25,2,3,NA
2008,2,5/19/2008,B,4,W,3,C,BOGR2,7,0.1,1,3,NA
2008,2,5/19/2008,B,4,W,3,C,MUAR2,1,0.5,3,2,NA
2008,2,5/19/2008,B,4,W,3,C,MUAR2,2,0.1,1,1,NA
2008,2,5/19/2008,B,4,W,3,C,PEFE,1,0.05,1,1,HO
2008,2,5/19/2008,B,4,W,3,C,STPA4,1,0.75,17,1,NA
2008,2,5/19/2008,B,5,E,1,C,BOGR2,1,2,3,2,NA
2008,2,5/19/2008,B,5,E,1,C,BOGR2,2,1,2,1,NA
2008,2,5/19/2008,B,5,E,1,C,BOGR2,3,0.75,2,4,NA
2008,2,5/19/2008,B,5,E,1,C,BOGR2,4,0.5,2,10,NA
2008,2,5/19/2008,B,5,E,1,C,BOGR2,5,0.25,2,17,NA
2008,2,5/19/2008,B,5,E,1,C,BOGR2,6,0.1,2,10,NA
2008,2,5/19/2008,B,5,E,1,C,BOGR2,7,0.05,1,3,NA
2008,2,5/19/2008,B,5,E,1,C,DAPU7,1,0.1,0,1,W
2008,2,5/19/2008,B,5,E,1,C,MUAR2,1,1,3,1,NA
2008,2,5/19/2008,B,5,E,1,C,MUAR2,2,0.1,2,1,NA
2008,2,5/19/2008,B,5,E,1,C,MUAR2,3,0.05,2,3,NA
2008,2,5/19/2008,B,5,E,1,C,MUAR2,4,0.5,3,4,NA
2008,2,5/19/2008,B,5,E,1,C,MUAR2,5,0.25,2,3,NA
2008,2,5/19/2008,B,5,E,1,C,SCBR2,1,0.1,0,4,W
2008,2,5/19/2008,B,5,E,3,C,BOER4,1,0.25,0,3,W
2008,2,5/19/2008,B,5,E,3,C,BOER4,2,0.5,0,1,W
2008,2,5/19/2008,B,5,E,3,C,BOER4,3,1,0,1,W
2008,2,5/19/2008,B,5,E,3,C,BOGR2,1,2.5,4,1,NA
2008,2,5/19/2008,B,5,E,3,C,BOGR2,2,1.5,3,2,NA
2008,2,5/19/2008,B,5,E,3,C,BOGR2,3,0.1,1,6,NA
2008,2,5/19/2008,B,5,E,3,C,BOGR2,4,0.05,1,2,NA
2008,2,5/19/2008,B,5,E,3,C,BOGR2,5,1,2,1,NA
2008,2,5/19/2008,B,5,E,3,C,BOGR2,6,0.75,2,1,NA
2008,2,5/19/2008,B,5,E,3,C,BOGR2,7,0.5,2,1,NA
2008,2,5/19/2008,B,5,E,3,C,DAPU7,1,0.01,0,2,W
2008,2,5/19/2008,B,5,E,3,C,DAPU7,2,0.05,1,3,NA
2008,2,5/19/2008,B,5,E,3,C,SPCR,1,0.75,1,2,NA
2008,2,5/19/2008,B,5,E,3,C,SPCR,2,0.25,1,2,NA
2008,2,5/19/2008,B,5,E,3,C,SPCR,3,2,2,2,NA
2008,2,5/19/2008,B,5,N,1,C,BOER4,1,0.1,2,1,NA
2008,2,5/19/2008,B,5,N,1,C,BOGR2,1,1,4,2,NA
2008,2,5/19/2008,B,5,N,1,C,BOGR2,2,0.75,3,5,NA
2008,2,5/19/2008,B,5,N,1,C,BOGR2,3,0.5,3,20,NA
2008,2,5/19/2008,B,5,N,1,C,BOGR2,4,0.25,2,13,NA
2008,2,5/19/2008,B,5,N,1,C,BOGR2,5,0.1,2,26,NA
2008,2,5/19/2008,B,5,N,1,C,BOGR2,6,0.05,1,11,NA
2008,2,5/19/2008,B,5,N,1,C,DAPU7,1,0.05,1,5,NA
2008,2,5/19/2008,B,5,N,1,C,MELE2,1,0.01,3,1,NA
2008,2,5/19/2008,B,5,N,1,C,PLJA,1,0.1,4,1,NA
2008,2,5/19/2008,B,5,N,3,C,BOER4,1,0.1,2,1,NA
2008,2,5/19/2008,B,5,N,3,C,BOGR2,1,0.75,5,3,NA
2008,2,5/19/2008,B,5,N,3,C,BOGR2,2,0.1,3,10,NA
2008,2,5/19/2008,B,5,N,3,C,BOGR2,3,0.25,4,13,NA
2008,2,5/19/2008,B,5,N,3,C,BOGR2,4,0.5,4,9,NA
2008,2,5/19/2008,B,5,N,3,C,BOGR2,5,0.05,2,6,NA
2008,2,5/19/2008,B,5,N,3,C,DAPU7,1,0.05,1,10,NA
2008,2,5/19/2008,B,5,N,3,C,DAPU7,2,0.1,2,1,NA
2008,2,5/19/2008,B,5,N,3,C,MUAR2,1,0.5,6,1,NA
2008,2,5/19/2008,B,5,N,3,C,PLJA,1,0.25,4,4,NA
2008,2,5/19/2008,B,5,N,3,C,PLJA,2,2,3,2,NA
2008,2,5/19/2008,B,5,N,3,C,PLJA,3,5,6,1,NA
2008,2,5/19/2008,B,5,N,3,C,PLJA,4,1.5,4,1,NA
2008,2,5/19/2008,B,5,N,3,C,SCBR2,1,0.5,4,2,NA
2008,2,5/19/2008,B,5,N,3,C,SCBR2,2,0.25,3,6,NA
2008,2,5/19/2008,B,5,N,3,C,SCBR2,3,0.05,1,4,NA
2008,2,5/19/2008,B,5,N,3,C,SCBR2,4,0.1,3,6,NA
2008,2,5/19/2008,B,5,N,3,C,SCBR2,5,1,6,4,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,1,2.5,4,2,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,2,1.5,4,3,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,3,1,3,2,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,4,0.5,3,7,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,5,0.25,2,12,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,6,0.1,2,6,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,7,0.75,5,7,NA
2008,2,5/19/2008,B,5,S,1,C,BOGR2,8,0.05,2,2,NA
2008,2,5/19/2008,B,5,S,3,C,ARPU9,1,1,4,1,NA
2008,2,5/19/2008,B,5,S,3,C,BOGR2,1,0.25,2,5,NA
2008,2,5/19/2008,B,5,S,3,C,BOGR2,2,0.5,3,6,NA
2008,2,5/19/2008,B,5,S,3,C,BOGR2,3,2,4,1,NA
2008,2,5/19/2008,B,5,S,3,C,BOGR2,4,1.5,5,1,NA
2008,2,5/19/2008,B,5,S,3,C,BOGR2,5,0.1,4,5,NA
2008,2,5/19/2008,B,5,S,3,C,BOGR2,6,0.05,1,3,NA
2008,2,5/19/2008,B,5,S,3,C,BOGR2,7,0.75,5,6,NA
2008,2,5/19/2008,B,5,W,1,C,ARPU9,1,0.5,3,1,NA
2008,2,5/19/2008,B,5,W,1,C,BOGR2,1,2.5,5,2,NA
2008,2,5/19/2008,B,5,W,1,C,BOGR2,2,2,5,3,NA
2008,2,5/19/2008,B,5,W,1,C,BOGR2,3,0.25,4,10,NA
2008,2,5/19/2008,B,5,W,1,C,BOGR2,4,0.1,3,7,NA
2008,2,5/19/2008,B,5,W,1,C,BOGR2,5,0.5,4,7,NA
2008,2,5/19/2008,B,5,W,1,C,BOGR2,6,1,4,3,NA
2008,2,5/19/2008,B,5,W,1,C,BOGR2,7,0.05,2,1,NA
2008,2,5/19/2008,B,5,W,1,C,MIAL4,1,0.01,2,1,NA
2008,2,5/19/2008,B,5,W,1,C,MUAR2,1,1,4,2,NA
2008,2,5/19/2008,B,5,W,1,C,MUAR2,2,0.1,3,4,NA
2008,2,5/19/2008,B,5,W,1,C,MUAR2,3,0.75,5,1,NA
2008,2,5/19/2008,B,5,W,1,C,MUAR2,4,0.05,2,1,NA
2008,2,5/19/2008,B,5,W,1,C,MUAR2,5,0.5,3,6,NA
2008,2,5/19/2008,B,5,W,1,C,MUAR2,6,0.25,2,3,NA
2008,2,5/19/2008,B,5,W,1,C,SPCR,1,0.1,2,2,NA
2008,2,5/19/2008,B,5,W,3,C,BOGR2,1,1.5,3,1,NA
2008,2,5/19/2008,B,5,W,3,C,BOGR2,2,1,3,6,NA
2008,2,5/19/2008,B,5,W,3,C,BOGR2,3,0.75,3,3,NA
2008,2,5/19/2008,B,5,W,3,C,BOGR2,4,0.5,3,24,NA
2008,2,5/19/2008,B,5,W,3,C,BOGR2,5,0.25,3,20,NA
2008,2,5/19/2008,B,5,W,3,C,BOGR2,6,0.1,2,16,NA
2008,2,5/19/2008,B,5,W,3,C,BOGR2,7,0.05,1,3,NA
2008,2,5/19/2008,B,5,W,3,C,SPCR,1,0.25,0,1,W
2008,2,5/19/2008,C,1,E,1,C,LATR2,1,0.25,9,3,THAC NO GROWTH
2008,2,5/19/2008,C,1,E,1,C,LATR2,2,0.1,6,2,NA
2008,2,5/19/2008,C,1,E,1,C,LATR2,3,0.5,10,1,NA
2008,2,5/19/2008,C,1,E,1,C,LATR2,4,0.05,2,3,NA
2008,2,5/19/2008,C,1,E,1,C,LEFE,1,0.01,1,1,NA
2008,2,5/19/2008,C,1,E,1,C,LEFE,2,0.05,2,3,NA
2008,2,5/19/2008,C,1,E,1,C,LEFE,3,0.05,4,1,NA
2008,2,5/19/2008,C,1,E,1,C,STEM,1,1,10,1,NA
2008,2,5/19/2008,C,1,E,3,C,DAPU7,1,0.05,1,1,NA
2008,2,5/19/2008,C,1,E,3,C,LATR2,1,0.25,9,3,THAC ON PLOT
2008,2,5/19/2008,C,1,E,3,C,LATR2,2,0.05,4,2,NA
2008,2,5/19/2008,C,1,E,3,C,LATR2,3,0.01,3,1,NA
2008,2,5/19/2008,C,1,E,3,C,LEFE,1,0.1,5,1,NA
2008,2,5/19/2008,C,1,E,3,C,LEFE,2,0.05,2,1,NA
2008,2,5/19/2008,C,1,E,3,C,LEFE,3,0.05,2,1,NA
2008,2,5/19/2008,C,1,E,3,C,STEM,1,1,24,1,NA
2008,2,5/19/2008,C,1,N,1,C,ARPU9,1,0.75,6,1,NA
2008,2,5/19/2008,C,1,N,1,C,BOER4,1,0.25,1,1,NA
2008,2,5/19/2008,C,1,N,1,C,DAPU7,1,0.1,1,1,NA
2008,2,5/19/2008,C,1,N,1,C,DAPU7,2,0.05,1,9,NA
2008,2,5/19/2008,C,1,N,1,C,DAPU7,3,0.25,1,1,NA
2008,2,5/19/2008,C,1,N,1,C,GUSA2,1,0.05,4,1,NA
2008,2,5/19/2008,C,1,N,1,C,LEFE,1,0.05,2,1,NA
2008,2,5/19/2008,C,1,N,1,C,LEFE,2,0.01,2,1,NA
2008,2,5/19/2008,C,1,N,1,C,LEFE,3,0.1,6,1,NA
2008,2,5/19/2008,C,1,N,1,C,SPCR,1,0.05,0,1,W
2008,2,5/19/2008,C,1,N,3,C,DAPU7,1,0.05,1,2,NA
2008,2,5/19/2008,C,1,N,3,C,DAPU7,2,0.01,1,1,NA
2008,2,5/19/2008,C,1,N,3,C,GUSA2,1,0.1,4,1,NA
2008,2,5/19/2008,C,1,N,3,C,GUSA2,2,0.05,5,1,NA
2008,2,5/19/2008,C,1,N,3,C,LATR2,1,0.75,10,4,NA
2008,2,5/19/2008,C,1,N,3,C,LATR2,2,0.5,12,5,NA
2008,2,5/19/2008,C,1,N,3,C,LATR2,3,1.5,11,3,NA
2008,2,5/19/2008,C,1,N,3,C,LATR2,4,0.25,4,4,NA
2008,2,5/19/2008,C,1,N,3,C,LATR2,5,0.1,3,2,NA
2008,2,5/19/2008,C,1,N,3,C,LATR2,6,0.05,2,11,NA
2008,2,5/19/2008,C,1,N,3,C,LATR2,7,2,14,1,NA
2008,2,5/19/2008,C,1,N,3,C,LEFE,1,0.05,5,1,NA
2008,2,5/19/2008,C,1,N,3,C,LEFE,2,0.05,2,1,NA
2008,2,5/19/2008,C,1,N,3,C,STEM,1,1,140,1,NA
2008,2,5/19/2008,C,1,S,1,C,BOER4,1,0.1,0,1,W
2008,2,5/19/2008,C,1,S,1,C,GUSA2,1,3.5,21,1,NA
2008,2,5/19/2008,C,1,S,1,C,GUSA2,2,0.1,3,1,NA
2008,2,5/19/2008,C,1,S,1,C,HODR,1,0.05,1,1,NA
2008,2,5/19/2008,C,1,S,1,C,LEFE,1,0.1,3,3,NA
2008,2,5/19/2008,C,1,S,1,C,LEFE,2,0.1,5,1,NA
2008,2,5/19/2008,C,1,S,1,C,LEFE,3,0.05,3,2,NA
2008,2,5/19/2008,C,1,S,1,C,LEFE,4,0.01,1,2,NA
2008,2,5/19/2008,C,1,S,3,C,DAPU7,1,0.01,1,1,NA
