season,site,kartez,allometry,metric,value,n_zero_mean,biomass_mean,n_quads
F,F,SPHA,BIM,cv,3.036964543077942,11.476190476190476,0.9288492063492064,21
F,F,SPORO,BIM,cv,2.214513858228384,8.909090909090908,3.042400909090909,66
F,F,SPPO6,BIM,cv,2.89785641872344,11.692307692307692,0.26296617094017094,39
F,F,STEM,BIM,cv,1.5458283310257022,9.709677419354838,0.2767741935483871,31
F,F,STPA4,BIM,cv,1.7735832098255224,7.666666666666667,2.09391,3
F,F,TECO,BIM,cv,3.1591218041880147,11.5,0.26757773333333335,10
F,F,THAC,BIM,cv,2.549584232781661,8.866666666666667,3.4523930666666667,15
F,F,THME,BIM,cv,3.872983346207417,14,0.016489999999999994,2
F,F,TICA3,BIM,cv,3.62168875861603,13,0.3504,1
F,F,TILA2,BIM,cv,3.6474088174244375,12.722222222222221,0.5961511111111111,18
F,F,TOAN,BIM,cv,3.872983346207417,14,0.016752277777777776,6
F,F,TRRA,BIM,cv,3.2706566756609976,12.416666666666666,0.05631236111111111,12
F,F,ZIGR,BIM,cv,3.0006415368903063,11.428571428571429,0.638976,7
S,F,ALIN,BIM,cv,3.872983346207417,14,0.00444444444444444,3
S,F,ALMA4,BIM,cv,2.6581740933010463,11.5,0.20172044444444442,6
S,F,APRAH,BIM,cv,3.2940501136766898,11.625,0.5290472916666666,8
S,F,ARAD,BIM,cv,3.872983346207417,14,0.00816666666666666,1
S,F,ARIST,BIM,cv,2.5664211232882597,10.571428571428571,1.1702197380952382,28
S,F,ASTRA,BIM,cv,3.209517968206703,11.418181818181818,0.7961910181818181,55
S,F,BAABA,BIM,cv,2.7222305975174037,11.2,0.4943264,10
S,F,BADI,BIM,cv,3.872983346207417,14,0.00254,1
S,F,BAMU,BIM,cv,3.872983346207417,14,0.003750999999999995,2
S,F,BOER4,BIM,cv,1.3663889093577817,3.8620689655172415,19.22371816091954,58
S,F,BOGR2,BIM,cv,1.2945859399069457,2.242424242424242,2.996651494949495,33
S,F,BREUC2,BIM,cv,3.872983346207417,14,0.02917444444444444,3
S,F,CAHA14,BIM,cv,3.872983346207417,14,0.00625166666666666,1
S,F,CAWR,BIM,cv,3.8729833462074175,14,0.00808333333333333,1
S,F,CHAL11,BIM,cv,2.243144547156074,8,0.42681800000000003,9
S,F,CHCO,BIM,cv,3.872983346207417,14,0.00625166666666666,1
S,F,CHCO2,BIM,cv,3.1057334691776077,12.666666666666666,0.0064722222222222195,6
S,F,CHER2,BIM,cv,2.5751660860675787,10.066666666666666,0.803936,15
S,F,CHIN2,BIM,cv,3.7477881670925166,13.75,0.010467916666666664,8
S,F,CHSE7,BIM,cv,3.872983346207417,14,4.280000000000001e-4,1
S,F,CHSES,BIM,cv,3.872983346207417,14,0.0011245714285714286,7
S,F,CINE,BIM,cv,2.8400270778370764,10,0.27199,2
S,F,COCA5,BIM,cv,3.8729833462074175,14,0.03233333333333333,1
S,F,COEQ,BIM,cv,3.759247856213321,13,0.22506,1
S,F,CRCR3,BIM,cv,2.810946427847773,11.05,0.42007368333333334,80
S,F,CYACF,BIM,cv,2.556232231134348,11.25,0.22693549999999998,4
S,F,DAPU7,BIM,cv,2.2915467392399065,8.830508474576272,0.08699248587570621,59
S,F,DEPI,BIM,cv,3.045278383911992,12.07843137254902,0.5191089803921569,51
S,F,DEWO,BIM,cv,2.9052079505866018,13,0.04376166666666666,1
S,F,DIWI2,BIM,cv,3.872983346207417,14,0.00161666666666666,1
S,F,ECFEF3,BIM,cv,2.368554649765858,11.25,0.4152433333333333,4
S,F,ECIN2,BIM,cv,3.168395314449184,13,0.0637652380952381,7
S,F,ELEL5,BIM,cv,2.9899734938897695,11.5,1.942773333333333,2
S,F,EPTO,BIM,cv,0.6135895979186845,0,21.4467,1
S,F,ERAB2,BIM,cv,3.1288812299049455,13.25,0.004203333333333328,4
S,F,ERDI2,BIM,cv,3.872983346207417,14,0.00194,1
S,F,ERTE13,BIM,cv,2.9596022641784447,11,0.08406666666666666,1
S,F,ESVIV,BIM,cv,3.8729833462074175,14,0.00119666666666666,1
S,F,EVNU,BIM,cv,1.9032953526653513,9,0.11159225,4
S,F,GACO5,BIM,cv,2.065094241338985,5.833333333333333,1.7231677222222224,6
S,F,GAPU,BIM,cv,3.872983346207417,14,0.013128499999999994,2
S,F,GASUN,BIM,cv,3.4772144486756718,13.25,0.05981666666666667,4
S,F,GLBI2,BIM,cv,3.0837329233032484,12.45,0.1286593,20
S,F,GRCL,BIM,cv,1.7769079453760894,6.5,6.773561666666667,4
S,F,GUSA2,BIM,cv,2.8475395685717726,11.019607843137255,6.76554616993464,51
S,F,GUSP,BIM,cv,3.7544895180179165,13.5,0.3125833333333333,2
S,F,HENE5,BIM,cv,3.872983346207417,14,0.1680416666666667,2
S,F,HODR,BIM,cv,2.1843413132430447,9,0.4100742857142857,21
S,F,HORU,BIM,cv,3.872983346207417,14,0.00125033333333333,1
S,F,HYFIC,BIM,cv,3.716151815178726,13.2,0.31293673333333333,20
S,F,HYVE,BIM,cv,2.761836497581223,12.333333333333334,0.18129833333333334,3
S,F,IPLA2,BIM,cv,3.872983346207417,14,0.00194,1
S,F,IPPU4,BIM,cv,3.061230126123898,11.93939393939394,0.03964262626262626,33
S,F,LACO13,BIM,cv,3.872983346207417,14,0.01131666666666666,1
S,F,LAOCO,BIM,cv,3.087066153585302,11.92,0.10303999999999999,25
S,F,LATR2,BIM,cv,1.089515874143416,3.0285714285714285,45.655022933333335,35
S,F,LEDE,BIM,cv,3.062559779793649,12.6,0.027548,5
S,F,LEFE,BIM,cv,2.803444034503477,8.052631578947368,1.6068205263157895,38
S,F,LIIN2,BIM,cv,3.872983346207417,14,0.093775,1
S,F,LIPU4,BIM,cv,3.3303252302264066,13.28,0.016127866666666664,25
S,F,MAFE,BIM,cv,3.357676307031021,13.15,0.03682766666666666,20
S,F,MAPIP,BIM,cv,3.21767543631692,12.264705882352942,0.2161669019607843,34
S,F,MELE2,BIM,cv,3.507908959639108,13.181818181818182,0.21902909090909092,22
S,F,MESC,BIM,cv,1.779506774934777,9.5,0.5038843333333334,2
S,F,MIAL4,BIM,cv,3.0904010315190353,12,0.2510044166666667,8
S,F,MILI3,BIM,cv,2.983714492921587,12.25,0.12958,8
S,F,MUAR,BIM,cv,3.0495232475499527,13,0.015404999999999999,2
S,F,MUAR2,BIM,cv,2.082601454344745,8.36111111111111,0.9087839444444444,36
S,F,MUPO2,BIM,cv,3.216858826738449,12.142857142857142,0.4537371428571429,7
S,F,"NAHI",BIM,cv,3.872983346207417,14,0.03757133333333333,5
S,F,NONE,BIM,cv,3.872983346207417,14,0.052,4
S,F,OECA10,BIM,cv,3.2112825432686463,12.609756097560975,0.13262682113821136,41
S,F,OPMA8,BIM,cv,0.8914113327862643,2,92.25513333333332,1
S,F,OPPH,BIM,cv,3.139607009767412,12.333333333333334,8.034,3
S,F,PEFE,BIM,cv,0.7909760141786449,2,1.3838333333333332,1
S,F,PHCR,BIM,cv,3.0365383605102307,12.352941176470589,0.07397359477124182,51
S,F,PLJA,BIM,cv,1.9776297420626423,6.684210526315789,4.451086315789474,19
S,F,PLPA2,BIM,cv,2.2427018029292727,8.301369863013699,0.1709876712328767,73
S,F,POOL,BIM,cv,3.872983346207417,14,6.953333333333333e-4,2
S,F,PSTAT,BIM,cv,3.872983346207417,14,0.00125033333333333,1
S,F,SAAB,BIM,cv,3.872983346207417,14,0.01287,2
S,F,SATR12,BIM,cv,2.7029344654431986,11.263157894736842,0.25789973684210526,38
S,F,SCBR2,BIM,cv,1.893649117562906,6.5,1.021852,20
S,F,SCLA6,BIM,cv,3.872983346207417,14,0.15629166666666666,2
S,F,SCPA10,BIM,cv,3.872983346207417,14,4.7866666666666663e-4,1
S,F,SEBA3,BIM,cv,3.1341159488148582,12.8,0.015003999999999997,5
S,F,SEDI3,BIM,cv,3.123551786301306,12.333333333333334,0.19698933333333335,6
S,F,SEFLF,BIM,cv,3.626907144835086,13.533333333333333,0.48188666666666663,15
S,F,SOEL,BIM,cv,2.6298053559117394,10.666666666666666,0.08825185185185185,9
S,F,SPAI,BIM,cv,3.872983346207417,14,0.105315,1
S,F,SPCOC,BIM,cv,3.872983346207416,14,0.03847666666666667,1
S,F,SPHA,BIM,cv,2.7989364891171964,10.05,0.6461958333333333,20
S,F,SPLE,BIM,cv,3.3380214495571785,13.5,0.016730666666666658,2
S,F,SPORO,BIM,cv,2.410654053185392,9.015384615384615,1.2753468461538462,65
S,F,SPPO6,BIM,cv,3.0769729648957744,12.025641025641026,0.21790617094017095,39
S,F,STEM,BIM,cv,1.6118713961219329,9.741935483870968,0.2767741935483871,31
S,F,STPA4,BIM,cv,2.207945295172946,7.75,0.7549208333333334,4
S,F,TECO,BIM,cv,2.7862449883888223,11.5,0.10732027777777778,6
S,F,THAC,BIM,cv,2.0211019250838587,8.666666666666666,2.558117111111111,9
S,F,THME,BIM,cv,3.872983346207417,14,0.03125833333333333,1
S,F,THWR,BIM,cv,3.872983346207417,14,0.06251666666666666,1
S,F,TOAN,BIM,cv,3.686951971164048,13.666666666666666,0.02437933333333333,15
S,F,ZIGR,BIM,cv,3.092601880187617,12,0.12756,5
F,F,ALIN,BM,cv,3.3093332339125654,12.75,0.5506666666666666,4
F,F,ALMA4,BM,cv,2.5905251356610073,12.5,0.032979999999999995,2
F,F,AMPA,BM,cv,3.872983346207417,14,0.08161666666666666,3
F,F,APRAH,BM,cv,3.453363643453102,13,0.32526525,8
F,F,ARAD,BM,cv,3.574348146035428,13.5,0.058740606060606056,22
F,F,ARIST,BM,cv,2.5387127725089953,10.307692307692308,3.9880139518860394,26
F,F,ARPA9,BM,cv,3.872983346207417,14,1.0488,2
F,F,ASTRA,BM,cv,3.348594521921944,12.803921568627452,0.052767529411764706,51
F,F,BAABA,BM,cv,2.652661080915657,9.833333333333334,1.7496653333333334,12
F,F,BAMU,BM,cv,3.872983346207417,14,0.00549666666666666,1
F,F,BAWR,BM,cv,3.8729833462074175,14,0.572,1
F,F,BELY,BM,cv,3.872983346207417,14,0.00109933333333333,3
F,F,BOBA2,BM,cv,2.961471664836974,12.068181818181818,0.23364221818181818,44
F,F,BOER4,BM,cv,1.3013520499597038,3.7758620689655173,36.276344344827585,58
F,F,BOGR2,BM,cv,0.8254134581696994,0.2,22.7537552049926,30
F,F,BREUC2,BM,cv,3.3113944716271533,12.5,0.5015708333333333,4
F,F,CHAL11,BM,cv,1.8884206390672311,6.75,1.8454206666666666,8
F,F,CHCO,BM,cv,3.872983346207417,14,0.00549666666666666,1
F,F,CHCO2,BM,cv,2.8992763235437757,12.75,0.01570833333333333,4
F,F,CHER2,BM,cv,2.617890557956114,9.166666666666666,1.363855611111111,12
F,F,CHIN2,BM,cv,3.872983346207417,14,0.034731874999999995,8
F,F,CHLA10,BM,cv,3.872983346207417,14,0.03761333333333334,1
F,F,CHRE4,BM,cv,3.053153696135011,12.37037037037037,0.06072111111111111,27
F,F,CHSE7,BM,cv,2.891528551395942,11.891566265060241,0.13790366265060242,83
F,F,CHSES,BM,cv,2.9140945042493938,10.951807228915662,0.38657037751004014,83
F,F,CHST8,BM,cv,3.450252267846308,13.6,0.10797,5
F,F,CINE,BM,cv,1.5341512333518947,7,0.42893,1
F,F,COEQ,BM,cv,3.6607693468419855,13.428571428571429,0.28268571428571426,7
F,F,CRCR3,BM,cv,3.4418063588091057,13.487804878048781,0.007023902439024385,41
F,F,CYIMI,BM,cv,2.98138179247229,13,3.033066666666667,1
F,F,CYLE8,BM,cv,3.872983346207416,14,0.0958,1
F,F,DAPU7,BM,cv,2.2834274771342162,9.295081967213115,0.5015916952008633,61
F,F,DEPI,BM,cv,3.780937604894638,13.875,0.004053791666666663,16
F,F,ECFEF3,BM,cv,2.004075884630817,9.666666666666666,0.3411544444444445,3
F,F,ECIN2,BM,cv,3.2680410745997723,12.75,0.14928833333333333,4
F,F,ELEL5,BM,cv,3.2034367780285815,12,1.201661111111111,3
F,F,ENDE,BM,cv,3.2527996168644173,12.130434782608695,0.2502826956521739,23
F,F,EPTO,BM,cv,2.1844340249439407,7,15.017100000000001,2
F,F,ERAB2,BM,cv,3.693162211749452,13.5,0.02064933333333333,2
F,F,ERCI,BM,cv,3.2911344531388282,13.428571428571429,0.011772619047619044,7
F,F,ERDI4,BM,cv,3.872983346207417,14,0.02748333333333333,1
F,F,ERTE13,BM,cv,3.872983346207417,14,0.00151833333333333,1
F,F,ESVIV,BM,cv,3.872983346207416,14,0.011975,1
F,F,EUEX4,BM,cv,3.02327061472576,11.37704918032787,0.11670258469945355,61
F,F,EVNU,BM,cv,2.7417933927555023,10.5,0.17039666666666667,6
F,F,FESTU,BM,cv,3.872983346207417,14,0.208,1
F,F,GACO5,BM,cv,2.0311712481569764,5.833333333333333,4.2465414444444445,6
F,F,GASUN,BM,cv,3.0355122465539024,12.166666666666666,0.06290961111111111,6
F,F,GLBI2,BM,cv,3.1834712029231564,12.277777777777779,0.15995299999999998,18
F,F,GRCL,BM,cv,0.880311925692921,3.3333333333333335,5.604471111111112,3
F,F,GUSA2,BM,cv,2.826902805356431,11.191489361702128,30.376400836879434,47
F,F,GUSP,BM,cv,3.872983346207417,14,0.38036933333333334,5
F,F,HODR,BM,cv,2.4032692332815446,9.130434782608695,0.6849582608695652,23
F,F,HYFIC,BM,cv,3.567114631359259,13.083333333333334,0.09858215555555556,12
F,F,HYVE,BM,cv,1.9830757913410046,11.5,0.21986666666666668,2
F,F,IPCO2,BM,cv,3.397783094752842,13,0.05410327777777778,12
F,F,IPPU4,BM,cv,3.8415715227584935,13.875,0.001214666666666665,8
F,F,KAPA,BM,cv,3.6360077335724115,13.176470588235293,2.1641502843137252,34
F,F,LAOCO,BM,cv,3.708445850506821,13.647058823529411,0.011862588235294118,17
F,F,LATR2,BM,cv,1.0769521171108463,3.054054054054054,73.64555675675676,37
F,F,LEFE,BM,cv,2.2581589993052535,9.055555555555555,0.7896324074074074,36
F,F,LIIN2,BM,cv,3.872983346207417,14,0.010993333333333325,2
F,F,LIPU4,BM,cv,3.69989413461096,13.555555555555555,0.013968666666666662,18
F,F,MAGR10,BM,cv,3.872983346207417,14,0.0460561111111111,3
F,F,MAHEH2,BM,cv,3.872983346207417,14,0.06386666666666667,1
F,F,MAPIP,BM,cv,3.0940131509649116,12.52,0.92874288,25
F,F,MELE2,BM,cv,3.354912982985682,12.714285714285714,0.3111966984126984,21
F,F,MESC,BM,cv,2.6059373598776965,10,0.34354166666666663,4
F,F,MIAL4,BM,cv,3.3833325010862487,13,0.33059951515151514,11
F,F,MILI3,BM,cv,2.091231040698525,11.166666666666666,0.44142277777777783,6
F,F,MOCE,BM,cv,3.4801448868782385,13.5,0.04456291666666667,2
F,F,MUAR,BM,cv,3.2769673349491595,13.5,0.055766666666666666,2
F,F,MUAR2,BM,cv,2.235004524885952,8.03225806451613,2.247186349855551,31
F,F,MUPO2,BM,cv,2.7798330192841996,11.466666666666667,2.3274314,15
F,F,MUSQ3,BM,cv,3.4088237429824293,13.17142857142857,0.042773619047619046,35
F,F,"NAHI",BM,cv,3.872983346207417,14,0.006832499999999995,2
F,F,OECA10,BM,cv,3.7442196110075727,13.73913043478261,0.00850788405797101,23
F,F,OPMA8,BM,cv,1.111888023970504,4,65.7712,1
F,F,OPPH,BM,cv,2.157646714695983,11,16.586033333333333,2
F,F,PAHI5,BM,cv,3.8729833462074175,14,0.00531666666666666,1
F,F,PAIN2,BM,cv,3.8729833462074175,14,0.00437999999999999,1
F,F,PEAN,BM,cv,3.0565087525543433,11.285714285714286,0.06953571428571428,7
F,F,PEFE,BM,cv,2.640987729273044,8.5,0.2613333333333333,2
F,F,PHACE,BM,cv,3.872983346207417,14,0.0022281458333333315,4
F,F,PHCR,BM,cv,3.872983346207417,14,3.0366666666666666e-4,18
F,F,PLJA,BM,cv,2.1895193204279026,7.476190476190476,9.559800039646388,21
F,F,PLPA2,BM,cv,3.614289248169917,13.257142857142858,0.002482190476190474,70
F,F,POOL,BM,cv,3.5256939201456,12.4,0.22501940888888888,15
F,F,PRPA2,BM,cv,3.872983346207417,14,0.00759166666666666,1
F,F,PSTAT,BM,cv,3.872983346207417,14,0.010993333333333325,2
F,F,SAAB,BM,cv,3.6060112455908633,13.444444444444445,0.061672,9
F,F,SATR12,BM,cv,3.1146328899847204,11.813953488372093,8.844275209302326,43
F,F,SCBR2,BM,cv,1.8088835430736352,6,3.352330325490196,17
F,F,SCLA6,BM,cv,3.872983346207417,14,0.05496666666666667,1
F,F,SEBA3,BM,cv,3.1639268986699918,12.75,0.018413833333333327,8
F,F,SEDI3,BM,cv,2.6320709893261665,11.5,0.88695,4
F,F,SEFLF,BM,cv,3.761643300385976,13.666666666666666,0.686548088888889,12
F,F,SOEL,BM,cv,2.778621555977923,10.714285714285714,0.28214692857142853,14
F,F,SPAI,BM,cv,2.891810090180135,13,0.223125,1
F,F,SPHA,BM,cv,3.036964543077942,11.476190476190476,0.9288492063492064,21
F,F,SPORO,BM,cv,2.2961528796774835,9.090909090909092,3.146771022222222,66
F,F,SPPO6,BM,cv,2.89785641872344,11.692307692307692,0.26296617094017094,39
F,F,STEM,BM,cv,1.5458283310257022,9.709677419354838,0.2767741935483871,31
F,F,STPA4,BM,cv,1.7735832098255224,7.666666666666667,2.09391,3
F,F,TECO,BM,cv,3.1591218041880147,11.5,0.26757773333333335,10
F,F,THAC,BM,cv,2.549584232781661,8.866666666666667,3.4523930666666667,15
F,F,THME,BM,cv,3.872983346207417,14,0.016489999999999994,2
F,F,TICA3,BM,cv,3.62168875861603,13,0.3504,1
F,F,TILA2,BM,cv,3.6474088174244375,12.722222222222221,0.5961511111111111,18
F,F,TOAN,BM,cv,3.872983346207417,14,0.016752277777777776,6
F,F,TRRA,BM,cv,3.2706566756609976,12.416666666666666,0.05631236111111111,12
F,F,ZIGR,BM,cv,3.0006415368903063,11.428571428571429,0.638976,7
S,F,ALIN,BM,cv,3.872983346207417,14,0.00444444444444444,3
S,F,ALMA4,BM,cv,2.6581740933010463,11.5,0.20172044444444442,6
S,F,APRAH,BM,cv,3.2940501136766898,11.625,0.5290472916666666,8
S,F,ARAD,BM,cv,3.872983346207417,14,0.00816666666666666,1
S,F,ARIST,BM,cv,2.7713722359958792,10.785714285714286,3.1545056666666667,28
S,F,ASTRA,BM,cv,3.174532532715138,11.418181818181818,0.79915032,55
S,F,BAABA,BM,cv,2.7222305975174037,11.2,0.4943264,10
S,F,BADI,BM,cv,3.872983346207417,14,0.00254,1
S,F,BAMU,BM,cv,3.872983346207417,14,0.003750999999999995,2
S,F,BOER4,BM,cv,1.3663889093577817,3.8620689655172415,19.22371816091954,58
S,F,BOGR2,BM,cv,1.02047252054051,1.4848484848484849,20.591900658008658,33
S,F,BREUC2,BM,cv,3.872983346207417,14,0.02917444444444444,3
S,F,CAHA14,BM,cv,3.872983346207417,14,0.00625166666666666,1
S,F,CAWR,BM,cv,3.8729833462074175,14,0.00808333333333333,1
S,F,CHAL11,BM,cv,2.243144547156074,8,0.42681800000000003,9
S,F,CHCO,BM,cv,3.872983346207417,14,0.00625166666666666,1
S,F,CHCO2,BM,cv,3.1057334691776077,12.666666666666666,0.0064722222222222195,6
S,F,CHER2,BM,cv,2.5751660860675787,10.066666666666666,0.803936,15
S,F,CHIN2,BM,cv,3.7477881670925166,13.75,0.010467916666666664,8
S,F,CHSE7,BM,cv,3.872983346207417,14,4.280000000000001e-4,1
S,F,CHSES,BM,cv,3.872983346207417,14,3.9771428571428477e-4,7
S,F,CINE,BM,cv,2.8400270778370764,10,0.27199,2
S,F,COCA5,BM,cv,3.8729833462074175,14,0.03233333333333333,1
S,F,COEQ,BM,cv,3.759247856213321,13,0.22506,1
S,F,CRCR3,BM,cv,2.810946427847773,11.05,0.42007368333333334,80
S,F,CYACF,BM,cv,2.556232231134348,11.25,0.22693549999999998,4
S,F,DAPU7,BM,cv,2.1375466256740623,8.830508474576272,0.09908287322033899,59
S,F,DEPI,BM,cv,3.045278383911992,12.07843137254902,0.5191089803921569,51
S,F,DEWO,BM,cv,2.9052079505866018,13,0.04376166666666666,1
S,F,DIWI2,BM,cv,3.872983346207417,14,0.00161666666666666,1
S,F,ECFEF3,BM,cv,2.368554649765858,11.25,0.4152433333333333,4
S,F,ECIN2,BM,cv,3.168395314449184,13,0.0637652380952381,7
S,F,ELEL5,BM,cv,2.9899734938897695,11.5,1.942773333333333,2
S,F,EPTO,BM,cv,0.6135895979186845,0,21.4467,1
S,F,ERAB2,BM,cv,3.1288812299049455,13.25,0.004203333333333328,4
S,F,ERDI2,BM,cv,3.872983346207417,14,0.00194,1
S,F,ERTE13,BM,cv,2.9596022641784447,11,0.08406666666666666,1
S,F,ESVIV,BM,cv,3.8729833462074175,14,0.00119666666666666,1
S,F,EVNU,BM,cv,1.9032953526653513,9,0.11159225,4
S,F,GACO5,BM,cv,2.065094241338985,5.833333333333333,1.7231677222222224,6
S,F,GAPU,BM,cv,3.872983346207417,14,0.013128499999999994,2
S,F,GASUN,BM,cv,3.4772144486756718,13.25,0.05981666666666667,4
S,F,GLBI2,BM,cv,3.0837329233032484,12.45,0.1286593,20
S,F,GRCL,BM,cv,1.7769079453760894,6.5,6.773561666666667,4
S,F,GUSA2,BM,cv,2.8475395685717726,11.019607843137255,6.76554616993464,51
S,F,GUSP,BM,cv,3.7544895180179165,13.5,0.3125833333333333,2
S,F,HENE5,BM,cv,3.872983346207417,14,0.1680416666666667,2
S,F,HODR,BM,cv,2.1843413132430447,9,0.4100742857142857,21
S,F,HORU,BM,cv,3.872983346207417,14,0.00125033333333333,1
S,F,HYFIC,BM,cv,3.7814165508998343,13.578947368421053,0.16905386716791976,19
S,F,HYVE,BM,cv,2.761836497581223,12.333333333333334,0.18129833333333334,3
S,F,IPLA2,BM,cv,3.872983346207417,14,0.00194,1
S,F,IPPU4,BM,cv,3.061230126123898,11.93939393939394,0.03964262626262626,33
S,F,LACO13,BM,cv,3.872983346207417,14,0.01131666666666666,1
S,F,LAOCO,BM,cv,3.087066153585302,11.92,0.10303999999999999,25
S,F,LATR2,BM,cv,1.089515874143416,3.0285714285714285,45.655022933333335,35
S,F,LEDE,BM,cv,3.062559779793649,12.6,0.027548,5
S,F,LEFE,BM,cv,2.803444034503477,8.052631578947368,1.6068205263157895,38
S,F,LIIN2,BM,cv,3.872983346207417,14,0.093775,1
S,F,LIPU4,BM,cv,3.3303252302264066,13.28,0.016127866666666664,25
S,F,MAFE,BM,cv,3.357676307031021,13.15,0.03682766666666666,20
S,F,MAPIP,BM,cv,3.21767543631692,12.264705882352942,0.2161669019607843,34
S,F,MELE2,BM,cv,3.507908959639108,13.181818181818182,0.21902909090909092,22
S,F,MESC,BM,cv,1.779506774934777,9.5,0.5038843333333334,2
S,F,MIAL4,BM,cv,3.0904010315190353,12,0.2510044166666667,8
S,F,MILI3,BM,cv,2.983714492921587,12.25,0.12958,8
S,F,MUAR,BM,cv,3.0495232475499527,13,0.015404999999999999,2
S,F,MUAR2,BM,cv,3.2244328667906417,12.545454545454545,0.1780949445887445,33
S,F,MUPO2,BM,cv,3.1127487012371318,12,4.682851233333334,7
S,F,"NAHI",BM,cv,3.872983346207417,14,0.03757133333333333,5
S,F,NONE,BM,cv,3.872983346207417,14,0.052,4
S,F,OECA10,BM,cv,3.2112825432686463,12.609756097560975,0.13262682113821136,41
S,F,OPMA8,BM,cv,0.8914113327862643,2,92.25513333333332,1
S,F,OPPH,BM,cv,3.139607009767412,12.333333333333334,8.034,3
S,F,PEFE,BM,cv,0.7909760141786449,2,1.3838333333333332,1
S,F,PHCR,BM,cv,3.0365383605102307,12.352941176470589,0.07397359477124182,51
S,F,PLJA,BM,cv,1.9776297420626423,6.684210526315789,4.451086315789474,19
S,F,PLPA2,BM,cv,2.2427018029292727,8.301369863013699,0.1709876712328767,73
S,F,PSTAT,BM,cv,3.872983346207417,14,0.00125033333333333,1
S,F,SAAB,BM,cv,3.872983346207417,14,0.01287,2
S,F,SATR12,BM,cv,2.7029344654431986,11.263157894736842,0.25789973684210526,38
S,F,SCBR2,BM,cv,2.0774892175241506,6.5,0.9201350266666667,20
S,F,SCLA6,BM,cv,3.872983346207417,14,0.15629166666666666,2
S,F,SCPA10,BM,cv,3.872983346207417,14,4.7866666666666663e-4,1
S,F,SEBA3,BM,cv,3.1341159488148582,12.8,0.015003999999999997,5
S,F,SEDI3,BM,cv,3.123551786301306,12.333333333333334,0.19698933333333335,6
S,F,SEFLF,BM,cv,3.626907144835086,13.533333333333333,0.48188666666666663,15
S,F,SOEL,BM,cv,2.6298053559117394,10.666666666666666,0.08825185185185185,9
S,F,SPAI,BM,cv,3.872983346207417,14,0.105315,1
S,F,SPCOC,BM,cv,3.872983346207416,14,0.03847666666666667,1
S,F,SPHA,BM,cv,2.7989364891171964,10.05,0.6461958333333333,20
S,F,SPLE,BM,cv,3.3380214495571785,13.5,0.016730666666666658,2
S,F,SPORO,BM,cv,2.4045040100324186,8.63076923076923,14.69838724923077,65
S,F,SPPO6,BM,cv,3.0769729648957744,12.025641025641026,0.21790617094017095,39
S,F,STEM,BM,cv,1.6118713961219329,9.741935483870968,0.2767741935483871,31
S,F,STPA4,BM,cv,2.207945295172946,7.75,0.7549208333333334,4
S,F,TECO,BM,cv,2.7862449883888223,11.5,0.10732027777777778,6
S,F,THAC,BM,cv,2.0211019250838587,8.666666666666666,2.558117111111111,9
S,F,THME,BM,cv,3.872983346207417,14,0.03125833333333333,1
S,F,THWR,BM,cv,3.872983346207417,14,0.06251666666666666,1
S,F,TOAN,BM,cv,3.686951971164048,13.666666666666666,0.02437933333333333,15
S,F,ZIGR,BM,cv,3.092601880187617,12,0.12756,5
F,F,ALIN,BIM,acor,-0.10677806255812261,12.75,0.5506666666666666,4
F,F,ALMA4,BIM,acor,-0.04134449315796463,12.5,0.032979999999999995,2
F,F,AMPA,BIM,acor,-0.0761904761904762,14,0.08161666666666666,3
F,F,APRAH,BIM,acor,-0.08805617873131617,13,0.32526525,8
F,F,ARAD,BIM,acor,-0.0490093149479746,13.5,0.058740606060606056,22
F,F,ARIST,BIM,acor,0.16225121540036846,10.307692307692308,3.9006574358974357,26
